ZCTA5CE10,population,household_income,not_citizen_over_pop,n_killed_total,n_injured_total,n_killed_by_pop,n_injured_by_pop,year
32179,8023,3149,0.004736383,0,0,0,0,2017
32181,2145,744,0.028438228,1,1,0.0004662,0.0004662,2015
32181,2145,744,0.028438228,0,1,0,0.0004662,2014
32207,35381,14726,0.102597439,3,17,8.48E-05,0.000480484,2016
32207,35381,14726,0.102597439,2,8,5.65E-05,0.00022611,2017
32207,35381,14726,0.102597439,0,6,0,0.000169583,2014
32207,35381,14726,0.102597439,0,1,0,2.83E-05,2018
32207,35381,14726,0.102597439,4,4,0.000113055,0.000113055,2015
32220,13928,4805,0.017949454,3,2,0.000215393,0.000143596,2016
32220,13928,4805,0.017949454,2,1,0.000143596,7.18E-05,2015
32220,13928,4805,0.017949454,1,5,7.18E-05,0.000358989,2017
32220,13928,4805,0.017949454,1,0,7.18E-05,0,2018
32220,13928,4805,0.017949454,2,13,0.000143596,0.000933372,2014
32233,24423,9399,0.025017402,0,4,0,0.00016378,2015
32233,24423,9399,0.025017402,0,0,0,0,2016
32233,24423,9399,0.025017402,0,0,0,0,2017
32233,24423,9399,0.025017402,3,2,0.000122835,8.19E-05,2014
32246,51513,19709,0.098848834,3,6,5.82E-05,0.000116475,2016
32246,51513,19709,0.098848834,4,3,7.77E-05,5.82E-05,2014
32246,51513,19709,0.098848834,9,11,0.000174713,0.000213538,2017
32246,51513,19709,0.098848834,1,3,1.94E-05,5.82E-05,2015
32246,51513,19709,0.098848834,1,1,1.94E-05,1.94E-05,2018
32301,29668,12648,0.036605096,4,16,0.000134825,0.000539302,2017
32301,29668,12648,0.036605096,6,6,0.000202238,0.000202238,2015
32301,29668,12648,0.036605096,0,1,0,3.37E-05,2018
32301,29668,12648,0.036605096,7,10,0.000235944,0.000337064,2014
32301,29668,12648,0.036605096,1,2,3.37E-05,6.74E-05,2016
32321,6253,1509,0.019030865,2,0,0.000319846,0,2014
32321,6253,1509,0.019030865,0,0,0,0,2017
32321,6253,1509,0.019030865,1,0,0.000159923,0,2016
32324,4520,1646,0.033849558,1,0,0.000221239,0,2017
32328,3184,1337,0.01758794,0,0,0,0,2017
32328,3184,1337,0.01758794,1,1,0.00031407,0.00031407,2015
32330,581,209,0.113597246,0,0,0,0,1970
32332,1512,590,0.049603175,1,0,0.000661376,0,2014
32334,2094,816,0.022922636,0,0,0,0,1970
32428,17083,5643,0.018088158,2,1,0.000117075,5.85E-05,2014
32428,17083,5643,0.018088158,0,2,0,0.000117075,2016
32428,17083,5643,0.018088158,0,5,0,0.000292689,2017
32430,899,368,0,0,2,0,0.002224694,2016
32432,43,21,0,0,0,0,0,1970
32439,8931,3679,0.021386183,0,0,0,0,2016
32439,8931,3679,0.021386183,0,0,0,0,2015
32439,8931,3679,0.021386183,0,1,0,0.00011197,2017
32439,8931,3679,0.021386183,0,0,0,0,2014
32442,3336,1447,0,0,0,0,0,2017
32443,2842,1179,0.007741027,0,1,0,0.000351865,2017
32443,2842,1179,0.007741027,0,0,0,0,2016
32447,156,0,0,0,0,0,0,1970
32465,8463,2334,0.01760605,0,2,0,0.000236323,2017
32465,8463,2334,0.01760605,0,0,0,0,2016
32465,8463,2334,0.01760605,0,1,0,0.000118161,2015
32536,22746,8615,0.01828893,5,5,0.000219819,0.000219819,2016
32536,22746,8615,0.01828893,0,3,0,0.000131891,2018
32536,22746,8615,0.01828893,0,1,0,4.40E-05,2015
32536,22746,8615,0.01828893,1,5,4.40E-05,0.000219819,2017
32536,22746,8615,0.01828893,1,5,4.40E-05,0.000219819,2014
32548,21076,9298,0.038859366,0,3,0,0.000142342,2014
32548,21076,9298,0.038859366,1,7,4.74E-05,0.000332131,2017
32548,21076,9298,0.038859366,6,6,0.000284684,0.000284684,2016
32548,21076,9298,0.038859366,0,0,0,0,2018
32548,21076,9298,0.038859366,5,3,0.000237237,0.000142342,2015
32569,12358,4798,0.038679398,0,0,0,0,2016
32569,12358,4798,0.038679398,0,0,0,0,2018
32569,12358,4798,0.038679398,0,1,0,8.09E-05,2014
32569,12358,4798,0.038679398,0,1,0,8.09E-05,2017
32312,32365,12396,0.028178588,1,0,3.09E-05,0,2016
32312,32365,12396,0.028178588,0,0,0,0,2018
32312,32365,12396,0.028178588,1,3,3.09E-05,9.27E-05,2017
32312,32365,12396,0.028178588,0,1,0,3.09E-05,2014
32577,4321,1722,0,1,0,0.000231428,0,2017
32577,4321,1722,0,0,0,0,0,2015
32578,32246,12323,0.013179929,0,0,0,0,2014
32578,32246,12323,0.013179929,0,2,0,6.20E-05,2017
32578,32246,12323,0.013179929,1,0,3.10E-05,0,2016
32578,32246,12323,0.013179929,0,1,0,3.10E-05,2018
32578,32246,12323,0.013179929,0,2,0,6.20E-05,2015
32603,7414,1813,0.084839493,0,0,0,0,2014
32603,7414,1813,0.084839493,0,0,0,0,2015
32603,7414,1813,0.084839493,0,0,0,0,2018
32603,7414,1813,0.084839493,0,1,0,0.00013488,2017
32603,7414,1813,0.084839493,0,0,0,0,2016
32619,4475,1816,0.009832402,8,0,0.001787709,0,2014
32648,433,163,0,0,1,0,0.002309469,2014
32681,96,81,0,0,0,0,0,1970
32708,45097,16169,0.056034769,0,0,0,0,2014
32708,45097,16169,0.056034769,1,1,2.22E-05,2.22E-05,2018
32708,45097,16169,0.056034769,1,1,2.22E-05,2.22E-05,2016
32708,45097,16169,0.056034769,1,1,2.22E-05,2.22E-05,2015
32724,35314,13759,0.028090842,0,1,0,2.83E-05,2018
32724,35314,13759,0.028090842,0,1,0,2.83E-05,2014
32724,35314,13759,0.028090842,0,4,0,0.00011327,2016
32724,35314,13759,0.028090842,1,3,2.83E-05,8.50E-05,2017
32724,35314,13759,0.028090842,0,1,0,2.83E-05,2015
32735,4261,1924,0.010795588,0,1,0,0.000234687,2015
32764,3514,1265,0.018212863,1,0,0.000284576,0,2016
32764,3514,1265,0.018212863,0,0,0,0,2017
32778,20694,8979,0.029767082,1,0,4.83E-05,0,2016
32778,20694,8979,0.029767082,1,1,4.83E-05,4.83E-05,2017
32778,20694,8979,0.029767082,1,0,4.83E-05,0,2018
32778,20694,8979,0.029767082,0,1,0,4.83E-05,2015
32963,15039,7344,0.018485272,0,0,0,0,2016
32963,15039,7344,0.018485272,0,0,0,0,2017
32970,327,116,0,0,0,0,0,2016
32970,327,116,0,0,0,0,0,2017
32350,1012,513,0.019762846,0,0,0,0,1970
32404,39552,13897,0.016838592,0,4,0,0.000101133,2016
32404,39552,13897,0.016838592,2,3,5.06E-05,7.58E-05,2014
32404,39552,13897,0.016838592,0,2,0,5.06E-05,2015
32404,39552,13897,0.016838592,0,4,0,0.000101133,2017
32420,1763,760,0.002836075,0,1,0,0.000567215,2014
32420,1763,760,0.002836075,1,0,0.000567215,0,2016
32424,7334,1969,0.035996728,0,0,0,0,2016
32424,7334,1969,0.035996728,0,1,0,0.000136351,2017
32424,7334,1969,0.035996728,0,1,0,0.000136351,2015
32424,7334,1969,0.035996728,1,0,0.000136351,0,2018
32455,4530,1789,0.003532009,2,0,0.000441501,0,2015
32455,4530,1789,0.003532009,0,1,0,0.000220751,2014
32534,14636,5992,0.024665209,0,2,0,0.000136649,2016
32534,14636,5992,0.024665209,0,1,0,6.83E-05,2018
32534,14636,5992,0.024665209,0,2,0,0.000136649,2014
32534,14636,5992,0.024665209,1,1,6.83E-05,6.83E-05,2017
32534,14636,5992,0.024665209,0,0,0,0,2015
32462,3460,1346,0.011271676,0,0,0,0,2018
32462,3460,1346,0.011271676,0,1,0,0.000289017,2014
32462,3460,1346,0.011271676,0,0,0,0,2016
32462,3460,1346,0.011271676,0,0,0,0,2017
32466,6038,1893,0,0,0,0,0,2017
32466,6038,1893,0,1,0,0.000165618,0,2014
32466,6038,1893,0,0,1,0,0.000165618,2016
32514,44166,16923,0.048906399,0,1,0,2.26E-05,2018
32514,44166,16923,0.048906399,2,1,4.53E-05,2.26E-05,2014
32514,44166,16923,0.048906399,1,3,2.26E-05,6.79E-05,2017
32514,44166,16923,0.048906399,1,1,2.26E-05,2.26E-05,2016
32514,44166,16923,0.048906399,0,1,0,2.26E-05,2015
32567,3114,1307,0.000642261,0,0,0,0,2016
32567,3114,1307,0.000642261,0,1,0,0.00032113,2017
32605,23739,10013,0.033910443,0,0,0,0,2014
32605,23739,10013,0.033910443,1,0,4.21E-05,0,2015
32605,23739,10013,0.033910443,0,1,0,4.21E-05,2017
32605,23739,10013,0.033910443,0,0,0,0,2016
32607,30728,12310,0.066909659,1,3,3.25E-05,9.76E-05,2016
32607,30728,12310,0.066909659,5,1,0.000162718,3.25E-05,2017
32607,30728,12310,0.066909659,0,0,0,0,2014
32607,30728,12310,0.066909659,2,3,6.51E-05,9.76E-05,2015
32607,30728,12310,0.066909659,0,0,0,0,2018
32622,997,391,0.004012036,0,0,0,0,2016
32702,2785,1197,0.010412926,0,0,0,0,2017
32658,308,94,0.006493506,0,0,0,0,1970
32696,12408,4556,0.020954223,2,1,0.000161186,8.06E-05,2014
32696,12408,4556,0.020954223,1,0,8.06E-05,0,2015
32696,12408,4556,0.020954223,1,3,8.06E-05,0.000241779,2017
32696,12408,4556,0.020954223,0,1,0,8.06E-05,2018
32696,12408,4556,0.020954223,1,3,8.06E-05,0.000241779,2013
32726,22048,8701,0.047668723,2,0,9.07E-05,0,2015
32726,22048,8701,0.047668723,0,3,0,0.000136067,2017
32726,22048,8701,0.047668723,1,2,4.54E-05,9.07E-05,2018
32726,22048,8701,0.047668723,2,1,9.07E-05,4.54E-05,2014
32726,22048,8701,0.047668723,1,1,4.54E-05,4.54E-05,2016
32730,5640,2457,0.093262411,1,0,0.000177305,0,2018
32730,5640,2457,0.093262411,0,1,0,0.000177305,2015
32730,5640,2457,0.093262411,0,1,0,0.000177305,2014
32736,10210,3518,0.029774731,0,0,0,0,2016
32736,10210,3518,0.029774731,0,0,0,0,2014
32757,26129,10972,0.030158062,2,2,7.65E-05,7.65E-05,2014
32757,26129,10972,0.030158062,1,1,3.83E-05,3.83E-05,2015
32757,26129,10972,0.030158062,3,6,0.000114815,0.00022963,2017
32757,26129,10972,0.030158062,0,2,0,7.65E-05,2016
32757,26129,10972,0.030158062,0,0,0,0,2018
32759,2757,1245,0.01523395,1,0,0.000362713,0,2016
32759,2757,1245,0.01523395,1,0,0.000362713,0,2018
32779,29600,10445,0.038918919,0,0,0,0,2016
32779,29600,10445,0.038918919,0,0,0,0,2018
32792,50867,20480,0.063675861,5,8,9.83E-05,0.000157273,2014
32792,50867,20480,0.063675861,2,3,3.93E-05,5.90E-05,2017
32792,50867,20480,0.063675861,2,4,3.93E-05,7.86E-05,2015
32792,50867,20480,0.063675861,0,3,0,5.90E-05,2016
32829,19885,6346,0.081468444,3,7,0.000150867,0.000352024,2014
32829,19885,6346,0.081468444,0,2,0,0.000100578,2015
32829,19885,6346,0.081468444,0,2,0,0.000100578,2016
32829,19885,6346,0.081468444,2,0,0.000100578,0,2017
32903,13506,5972,0.028876055,0,0,0,0,2016
32903,13506,5972,0.028876055,1,1,7.40E-05,7.40E-05,2014
32904,30068,11273,0.048756153,2,0,6.65E-05,0,2017
32904,30068,11273,0.048756153,0,2,0,6.65E-05,2016
32904,30068,11273,0.048756153,2,1,6.65E-05,3.33E-05,2015
32904,30068,11273,0.048756153,2,0,6.65E-05,0,2014
32907,42895,14826,0.039188717,2,0,4.66E-05,0,2014
32907,42895,14826,0.039188717,1,3,2.33E-05,6.99E-05,2017
32907,42895,14826,0.039188717,2,2,4.66E-05,4.66E-05,2016
32907,42895,14826,0.039188717,0,1,0,2.33E-05,2018
32907,42895,14826,0.039188717,0,2,0,4.66E-05,2015
32966,16889,7723,0.031973474,2,0,0.00011842,0,2018
32966,16889,7723,0.031973474,1,1,5.92E-05,5.92E-05,2017
32966,16889,7723,0.031973474,0,0,0,0,2015
32966,16889,7723,0.031973474,1,0,5.92E-05,0,2016
32958,27439,11026,0.021538686,0,1,0,3.64E-05,2015
32958,27439,11026,0.021538686,1,5,3.64E-05,0.000182222,2017
32958,27439,11026,0.021538686,0,0,0,0,2016
32960,21323,8453,0.044365239,0,1,0,4.69E-05,2014
32960,21323,8453,0.044365239,1,4,4.69E-05,0.000187591,2017
32960,21323,8453,0.044365239,5,2,0.000234489,9.38E-05,2016
32960,21323,8453,0.044365239,0,0,0,0,2015
32960,21323,8453,0.044365239,0,1,0,4.69E-05,2018
32127,30128,12920,0.023300584,0,0,0,0,2018
32127,30128,12920,0.023300584,1,0,3.32E-05,0,2016
32127,30128,12920,0.023300584,0,0,0,0,2017
32127,30128,12920,0.023300584,1,1,3.32E-05,3.32E-05,2015
32136,7842,3583,0.026906401,1,0,0.000127518,0,2015
32136,7842,3583,0.026906401,0,0,0,0,2014
32136,7842,3583,0.026906401,1,0,0.000127518,0,2017
32136,7842,3583,0.026906401,0,1,0,0.000127518,2016
32193,811,370,0,0,0,0,0,2016
32195,3620,1422,0.079558011,5,1,0.001381215,0.000276243,2017
32195,3620,1422,0.079558011,0,0,0,0,2016
32195,3620,1422,0.079558011,0,0,0,0,2014
32221,30040,9806,0.034786951,2,2,6.66E-05,6.66E-05,2014
32221,30040,9806,0.034786951,3,3,9.99E-05,9.99E-05,2017
32221,30040,9806,0.034786951,1,2,3.33E-05,6.66E-05,2016
32221,30040,9806,0.034786951,2,2,6.66E-05,6.66E-05,2015
32221,30040,9806,0.034786951,1,0,3.33E-05,0,2018
32254,12972,4513,0.024899784,10,25,0.000770891,0.001927228,2017
32254,12972,4513,0.024899784,5,21,0.000385446,0.001618871,2016
32254,12972,4513,0.024899784,3,24,0.000231267,0.001850139,2015
32254,12972,4513,0.024899784,4,13,0.000308356,0.001002158,2014
32254,12972,4513,0.024899784,2,1,0.000154178,7.71E-05,2018
32225,54270,20037,0.042620232,1,5,1.84E-05,9.21E-05,2017
32225,54270,20037,0.042620232,0,2,0,3.69E-05,2016
32225,54270,20037,0.042620232,3,2,5.53E-05,3.69E-05,2014
32225,54270,20037,0.042620232,4,4,7.37E-05,7.37E-05,2015
32225,54270,20037,0.042620232,1,0,1.84E-05,0,2018
32234,6177,2249,0.007123199,1,1,0.000161891,0.000161891,2016
32234,6177,2249,0.007123199,1,1,0.000161891,0.000161891,2015
32234,6177,2249,0.007123199,0,1,0,0.000161891,2017
32234,6177,2249,0.007123199,1,1,0.000161891,0.000161891,2014
32244,60141,21138,0.036098502,4,11,6.65E-05,0.000182904,2017
32244,60141,21138,0.036098502,1,7,1.66E-05,0.000116393,2016
32244,60141,21138,0.036098502,2,10,3.33E-05,0.000166276,2015
32244,60141,21138,0.036098502,3,9,4.99E-05,0.000149648,2014
32244,60141,21138,0.036098502,1,3,1.66E-05,4.99E-05,2018
32937,26604,11131,0.019320403,2,0,7.52E-05,0,2017
32937,26604,11131,0.019320403,0,1,0,3.76E-05,2015
32807,33310,11383,0.113959772,6,1,0.000180126,3.00E-05,2017
32807,33310,11383,0.113959772,4,8,0.000120084,0.000240168,2015
32807,33310,11383,0.113959772,1,0,3.00E-05,0,2014
32807,33310,11383,0.113959772,2,5,6.00E-05,0.000150105,2016
32920,10077,5299,0.021434951,0,0,0,0,2014
32920,10077,5299,0.021434951,1,0,9.92E-05,0,2017
32920,10077,5299,0.021434951,0,1,0,9.92E-05,2015
32925,1442,421,0.02149792,0,0,0,0,1970
32951,11134,5051,0.040416742,1,0,8.98E-05,0,2017
32303,49849,20853,0.024935305,3,7,6.02E-05,0.000140424,2014
32303,49849,20853,0.024935305,1,1,2.01E-05,2.01E-05,2016
32303,49849,20853,0.024935305,0,3,0,6.02E-05,2018
32303,49849,20853,0.024935305,5,2,0.000100303,4.01E-05,2015
32303,49849,20853,0.024935305,2,5,4.01E-05,0.000100303,2017
32327,27829,9514,0.008803766,0,1,0,3.59E-05,2017
32327,27829,9514,0.008803766,0,0,0,0,2018
32327,27829,9514,0.008803766,1,1,3.59E-05,3.59E-05,2015
32327,27829,9514,0.008803766,1,0,3.59E-05,0,2016
32343,3322,1253,0.037928958,0,0,0,0,1970
32361,210,77,0,0,0,0,0,1970
0,0,0,0,0,0,0,0,0
32409,10036,3634,0.017237943,0,0,0,0,2015
32409,10036,3634,0.017237943,0,0,0,0,2016
32409,10036,3634,0.017237943,2,1,0.000199283,9.96E-05,2014
32409,10036,3634,0.017237943,0,0,0,0,2017
32459,14028,5893,0.036213288,0,0,0,0,2017
32459,14028,5893,0.036213288,0,0,0,0,2018
32459,14028,5893,0.036213288,1,0,7.13E-05,0,2014
32460,6016,1477,0.033577128,0,0,0,0,2014
32460,6016,1477,0.033577128,0,0,0,0,2017
32460,6016,1477,0.033577128,1,0,0.000166223,0,2016
32463,169,58,0,0,0,0,0,1970
32531,5546,2085,0.01388388,0,0,0,0,2016
32531,5546,2085,0.01388388,0,0,0,0,2017
32531,5546,2085,0.01388388,0,0,0,0,2014
32531,5546,2085,0.01388388,2,0,0.00036062,0,2018
32547,34058,14357,0.05235187,1,4,2.94E-05,0.000117447,2017
32547,34058,14357,0.05235187,0,1,0,2.94E-05,2018
32547,34058,14357,0.05235187,1,5,2.94E-05,0.000146808,2016
32547,34058,14357,0.05235187,1,3,2.94E-05,8.81E-05,2015
32547,34058,14357,0.05235187,0,0,0,0,2014
32561,9154,3889,0.028949093,0,0,0,0,1970
32565,4904,2133,0,3,2,0.000611746,0.00040783,2016
32565,4904,2133,0,2,0,0.00040783,0,2017
32565,4904,2133,0,2,0,0.00040783,0,2014
32570,30099,11391,0.014784544,4,4,0.000132895,0.000132895,2014
32570,30099,11391,0.014784544,4,2,0.000132895,6.64E-05,2017
32570,30099,11391,0.014784544,0,1,0,3.32E-05,2015
32570,30099,11391,0.014784544,0,0,0,0,2016
32606,23991,9193,0.07402776,0,1,0,4.17E-05,2015
32606,23991,9193,0.07402776,0,0,0,0,2018
32606,23991,9193,0.07402776,0,0,0,0,2017
32615,14531,5665,0.025669259,0,0,0,0,2015
32615,14531,5665,0.025669259,0,2,0,0.000137637,2017
32615,14531,5665,0.025669259,1,5,6.88E-05,0.000344092,2018
32615,14531,5665,0.025669259,0,0,0,0,2014
32615,14531,5665,0.025669259,0,0,0,0,2016
32617,4598,1598,0.040887342,0,0,0,0,2014
32617,4598,1598,0.040887342,0,1,0,0.000217486,2017
32639,83,28,0,0,0,0,0,1970
32653,13583,5730,0.027019068,0,0,0,0,2016
32653,13583,5730,0.027019068,2,1,0.000147243,7.36E-05,2014
32653,13583,5730,0.027019068,0,2,0,0.000147243,2017
32680,10104,4476,0.008214568,1,0,9.90E-05,0,2016
32680,10104,4476,0.008214568,1,0,9.90E-05,0,2015
32680,10104,4476,0.008214568,1,0,9.90E-05,0,2014
32693,12079,4362,0.031128405,0,1,0,8.28E-05,2014
32693,12079,4362,0.031128405,1,2,8.28E-05,0.000165577,2017
32040,7553,2334,0.003177545,3,1,0.000397193,0.000132398,2017
32040,7553,2334,0.003177545,0,0,0,0,2018
32044,2117,798,0.009919698,0,0,0,0,1970
32112,8043,2758,0.111649882,0,0,0,0,2015
32112,8043,2758,0.111649882,0,0,0,0,2014
32112,8043,2758,0.111649882,1,0,0.000124332,0,2017
32140,1236,439,0,1,0,0.000809061,0,2015
32147,668,197,0,0,1,0,0.001497006,2016
32508,6288,531,0.017334606,0,0,0,0,1970
32535,5523,1774,0.011768966,0,0,0,0,2017
32535,5523,1774,0.011768966,1,3,0.000181061,0.000543183,2015
32535,5523,1774,0.011768966,0,1,0,0.000181061,2014
32535,5523,1774,0.011768966,0,0,0,0,2018
32542,3178,668,0.009754563,0,0,0,0,2016
32583,29678,8913,0.020587641,1,0,3.37E-05,0,2017
32583,29678,8913,0.020587641,1,1,3.37E-05,3.37E-05,2015
32583,29678,8913,0.020587641,0,1,0,3.37E-05,2014
32583,29678,8913,0.020587641,1,1,3.37E-05,3.37E-05,2016
32601,18182,7765,0.072544275,1,9,5.50E-05,0.000494995,2017
32601,18182,7765,0.072544275,2,7,0.000109999,0.000384996,2016
32601,18182,7765,0.072544275,0,1,0,5.50E-05,2015
32601,18182,7765,0.072544275,0,2,0,0.000109999,2014
32601,18182,7765,0.072544275,0,0,0,0,2018
32626,8452,3448,0.012186465,1,0,0.000118315,0,2017
32626,8452,3448,0.012186465,0,0,0,0,2018
32643,11554,4101,0.009001212,0,0,0,0,2017
32643,11554,4101,0.009001212,0,1,0,8.66E-05,2014
32656,14080,5523,0.012926136,0,1,0,7.10E-05,2017
32656,14080,5523,0.012926136,1,0,7.10E-05,0,2015
32664,618,282,0.01618123,0,0,0,0,1970
32666,6019,2433,0.003821233,1,0,0.000166141,0,2017
32666,6019,2433,0.003821233,1,1,0.000166141,0.000166141,2015
32697,450,117,0.04,0,0,0,0,1970
32725,47405,16676,0.024448898,2,7,4.22E-05,0.000147664,2015
32725,47405,16676,0.024448898,2,5,4.22E-05,0.000105474,2017
32725,47405,16676,0.024448898,0,2,0,4.22E-05,2014
32725,47405,16676,0.024448898,6,4,0.000126569,8.44E-05,2016
32725,47405,16676,0.024448898,0,1,0,2.11E-05,2018
32751,22610,8671,0.039097744,0,0,0,0,2017
32751,22610,8671,0.039097744,1,0,4.42E-05,0,2016
32751,22610,8671,0.039097744,0,0,0,0,2014
32763,22957,9032,0.029751274,1,4,4.36E-05,0.000174239,2015
32763,22957,9032,0.029751274,0,3,0,0.000130679,2014
32763,22957,9032,0.029751274,1,0,4.36E-05,0,2017
32763,22957,9032,0.029751274,1,0,4.36E-05,0,2016
32766,17240,4986,0.03636891,0,1,0,5.80E-05,2017
32798,2420,1257,0.018595041,1,0,0.000413223,0,2016
32798,2420,1257,0.018595041,0,1,0,0.000413223,2017
32798,2420,1257,0.018595041,0,0,0,0,2014
32805,22312,7921,0.061805307,9,23,0.00040337,0.001030835,2014
32805,22312,7921,0.061805307,13,30,0.000582646,0.001344568,2015
32805,22312,7921,0.061805307,13,24,0.000582646,0.001075654,2016
32805,22312,7921,0.061805307,6,12,0.000268914,0.000537827,2017
32805,22312,7921,0.061805307,7,7,0.000313733,0.000313733,2018
32817,36033,11833,0.057253074,0,2,0,5.55E-05,2017
32817,36033,11833,0.057253074,1,1,2.78E-05,2.78E-05,2014
32817,36033,11833,0.057253074,1,2,2.78E-05,5.55E-05,2016
32817,36033,11833,0.057253074,2,3,5.55E-05,8.33E-05,2015
32817,36033,11833,0.057253074,1,1,2.78E-05,2.78E-05,2018
32839,54617,18665,0.203453137,5,10,9.15E-05,0.000183093,2014
32839,54617,18665,0.203453137,4,24,7.32E-05,0.000439424,2016
32839,54617,18665,0.203453137,6,23,0.000109856,0.000421114,2017
32839,54617,18665,0.203453137,5,18,9.15E-05,0.000329568,2015
32839,54617,18665,0.203453137,1,4,1.83E-05,7.32E-05,2018
32948,8035,2055,0.155071562,0,0,0,0,2015
32948,8035,2055,0.155071562,0,2,0,0.000248911,2017
32948,8035,2055,0.155071562,0,0,0,0,2014
32948,8035,2055,0.155071562,0,0,0,0,2016
32952,20599,8400,0.015777465,0,1,0,4.85E-05,2017
32952,20599,8400,0.015777465,1,0,4.85E-05,0,2015
32952,20599,8400,0.015777465,0,1,0,4.85E-05,2014
32952,20599,8400,0.015777465,1,0,4.85E-05,0,2016
32953,23578,9672,0.024344728,1,1,4.24E-05,4.24E-05,2017
32953,23578,9672,0.024344728,0,0,0,0,2016
32953,23578,9672,0.024344728,0,1,0,4.24E-05,2018
32955,37979,15120,0.029253008,1,0,2.63E-05,0,2018
32955,37979,15120,0.029253008,3,2,7.90E-05,5.27E-05,2017
32955,37979,15120,0.029253008,1,0,2.63E-05,0,2014
32955,37979,15120,0.029253008,0,1,0,2.63E-05,2016
32967,20782,7455,0.033490521,2,8,9.62E-05,0.000384949,2017
32967,20782,7455,0.033490521,1,2,4.81E-05,9.62E-05,2016
32967,20782,7455,0.033490521,1,7,4.81E-05,0.00033683,2015
32967,20782,7455,0.033490521,1,0,4.81E-05,0,2014
32967,20782,7455,0.033490521,2,0,9.62E-05,0,2018
32052,9452,2646,0.026978417,1,0,0.000105798,0,2014
32058,4728,1218,0.011632826,0,0,0,0,1970
32456,7943,3134,0.004532293,0,0,0,0,2016
32504,22989,9221,0.018922093,0,2,0,8.70E-05,2017
32504,22989,9221,0.018922093,1,1,4.35E-05,4.35E-05,2016
32504,22989,9221,0.018922093,1,1,4.35E-05,4.35E-05,2014
32504,22989,9221,0.018922093,0,0,0,0,2015
32504,22989,9221,0.018922093,0,0,0,0,2018
32505,24993,10682,0.010723002,5,8,0.000200056,0.00032009,2017
32505,24993,10682,0.010723002,2,7,8.00E-05,0.000280078,2016
32505,24993,10682,0.010723002,3,8,0.000120034,0.00032009,2015
32505,24993,10682,0.010723002,3,9,0.000120034,0.000360101,2014
32505,24993,10682,0.010723002,0,1,0,4.00E-05,2018
32506,36310,14096,0.022941338,1,4,2.75E-05,0.000110162,2016
32506,36310,14096,0.022941338,1,2,2.75E-05,5.51E-05,2014
32506,36310,14096,0.022941338,2,1,5.51E-05,2.75E-05,2018
32506,36310,14096,0.022941338,1,0,2.75E-05,0,2015
32506,36310,14096,0.022941338,2,2,5.51E-05,5.51E-05,2017
32507,30201,12583,0.016820635,0,6,0,0.000198669,2014
32507,30201,12583,0.016820635,2,1,6.62E-05,3.31E-05,2017
32507,30201,12583,0.016820635,0,0,0,0,2016
32507,30201,12583,0.016820635,1,1,3.31E-05,3.31E-05,2015
32507,30201,12583,0.016820635,0,1,0,3.31E-05,2018
32541,17524,7726,0.06305638,2,2,0.000114129,0.000114129,2016
32541,17524,7726,0.06305638,1,3,5.71E-05,0.000171194,2017
32541,17524,7726,0.06305638,0,0,0,0,2014
32564,2569,966,0.005449591,0,0,0,0,1970
32568,2751,1008,0.0087241,0,0,0,0,2017
32579,10230,4405,0.021212121,1,1,9.78E-05,9.78E-05,2017
32579,10230,4405,0.021212121,2,0,0.000195503,0,2015
32609,18426,6752,0.016064257,0,3,0,0.000162813,2018
32609,18426,6752,0.016064257,0,2,0,0.000108542,2017
32609,18426,6752,0.016064257,0,2,0,0.000108542,2015
32609,18426,6752,0.016064257,1,0,5.43E-05,0,2014
32628,5048,1365,0.023375594,2,0,0.000396197,0,2014
32669,12646,4660,0.017792187,0,0,0,0,2018
32669,12646,4660,0.017792187,0,2,0,0.000158153,2014
32669,12646,4660,0.017792187,0,0,0,0,2017
32692,246,126,0,0,0,0,0,1970
32701,21987,9369,0.042070314,3,3,0.000136444,0.000136444,2016
32701,21987,9369,0.042070314,0,1,0,4.55E-05,2018
32701,21987,9369,0.042070314,0,1,0,4.55E-05,2015
32701,21987,9369,0.042070314,0,4,0,0.000181926,2014
32701,21987,9369,0.042070314,0,1,0,4.55E-05,2017
32709,1742,761,0.021239954,2,2,0.001148106,0.001148106,2015
32709,1742,761,0.021239954,0,1,0,0.000574053,2014
32038,9891,3900,0.009099181,1,0,0.000101102,0,2017
32038,9891,3900,0.009099181,0,1,0,0.000101102,2016
32059,2649,975,0.015477539,0,0,0,0,2014
32059,2649,975,0.015477539,0,0,0,0,2017
32059,2649,975,0.015477539,0,0,0,0,2015
32102,2178,1084,0.038567493,1,2,0.000459137,0.000918274,2017
32114,32087,13381,0.038302116,5,15,0.000155826,0.000467479,2017
32114,32087,13381,0.038302116,3,6,9.35E-05,0.000186992,2014
32114,32087,13381,0.038302116,3,22,9.35E-05,0.000685636,2015
32114,32087,13381,0.038302116,6,13,0.000186992,0.000405149,2016
32114,32087,13381,0.038302116,2,4,6.23E-05,0.000124661,2018
32117,24566,9760,0.035251974,1,6,4.07E-05,0.00024424,2017
32117,24566,9760,0.035251974,2,6,8.14E-05,0.00024424,2014
32117,24566,9760,0.035251974,1,12,4.07E-05,0.00048848,2015
32117,24566,9760,0.035251974,0,1,0,4.07E-05,2018
32117,24566,9760,0.035251974,1,2,4.07E-05,8.14E-05,2016
